Ligand,3FGU,3S41,4RCH,7T78,4ISF,4DCH,4DHY,5V4X,4NO7,3F9M,3VEY,3IDH,7T79,6E0I,3IMX,4ISE,3ID8,3VEV,3VF6,5V4W,1V4S,eA,XGB,Predicted probability
active107.CHEMBL575298,-7.92058992,-9.7683506,-9.56280708,-10.2057705,-9.94030476,-9.03876019,-9.83617973,-9.97251797,-9.16311169,-8.98168564,-9.32811737,-10.1560669,-10.2042723,-8.68037319,-10.0227098,-10.298171,-9.36881638,-9.81739902,-9.64099216,-10.3933764,-11.2635164,-9.693518523809525,0.0,0.0
decoy265.ZINC12560862,-8.79459953,-9.13062954,-9.21654892,-9.71596813,-8.16001892,-9.18134594,-9.1857729,-9.18498993,-9.67325687,-8.20939445,-8.14368057,-9.62170982,-8.58635616,-9.14425755,-9.989604,-9.55862808,-8.0922451,-10.379179,-9.33405972,-9.4104414,-9.62567616,-9.158969651904764,0.0,0.0
decoy2074.ZINC41067768,-6.57870054,-7.34497452,-7.33733368,-7.39531755,-7.59001827,-7.87381124,-7.33574533,-7.53653288,-8.51417065,-6.9647541,-6.91541719,-7.47284269,-7.91301823,-7.12697411,-7.27063608,-7.81292439,-6.99988508,-7.86473608,-7.147789,-7.2903614,-6.58541822,-7.374826725238096,0.0,0.0
decoy2308.ZINC09743308,-7.34254599,-9.86414242,-10.2818193,-10.7919388,-10.7398682,-10.6879349,-9.86329269,-11.0919256,-10.1244392,-8.12750053,-9.6639328,-8.3247757,-8.81534863,-10.5420017,-10.7184563,-10.4248419,-8.43294811,-11.9232254,-10.9893427,-11.4163494,-9.37203503,-9.978031680952384,0.0,0.0
decoy2218.ZINC44776511,-6.20526028,-7.14562607,-7.16449404,-5.92244291,-7.71329308,-7.14534903,-7.03803253,-7.15662098,-7.20327139,-6.64655733,-6.89722061,-6.38658381,-6.36653137,-6.61552763,-7.33892155,-8.28221703,-6.57093287,-7.76150131,-7.17281246,-7.72883987,-6.90549898,-7.017501672857143,0.0,0.0
decoy3543.ZINC12761852,-6.60763502,-8.2978096,-10.0778255,-7.6415,-7.9561162,-9.40358734,-8.45221996,-7.73325253,-8.88169098,-8.06205177,-8.31283569,-7.61627531,-7.90038586,-9.27876091,-7.38039637,-7.75179529,-8.230896,-10.6271353,-8.12997341,-8.79076099,-8.79490089,-8.37751452,0.0,0.0
decoy3226.ZINC34923660,-5.09685516,-6.48463917,-6.73990965,-5.61729956,-5.37856293,-5.04753351,-8.18605709,-5.32933807,-5.34393454,-5.23735285,-6.1929431,-7.20235538,-5.5750165,-6.19862938,-7.14555407,-5.19557571,-5.86334324,-8.05761051,-5.46987677,-5.43806553,-5.85239506,-6.03108798952381,0.0,0.0
decoy1720.ZINC58457386,-8.35371876,-8.57676125,-7.57367563,-7.72727299,-7.62257814,-8.47528648,-8.24421501,-7.90286589,-6.81590223,-6.52669477,-7.20119667,-7.42870283,-8.03774548,-7.54768038,-8.47795582,-7.24012232,-7.99670315,-9.07687187,-7.79601288,-7.5008502,-7.95940924,-7.813439142380953,0.0,0.0
decoy460.ZINC03312552,-7.08143759,-8.29104233,-8.69417,-7.94425058,-8.44953251,-9.4784708,-8.26885891,-8.13361931,-7.04143858,-6.64957952,-6.69919777,-8.23734188,-6.71538591,-7.92334557,-9.16648006,-8.787467,-8.5889883,-8.91222668,-7.81188965,-8.41973019,-7.53094673,-8.039304755714287,0.0,0.0
decoy4595.ZINC64924315,-7.29103947,-8.33444214,-8.87876987,-8.88683224,-9.22528076,-9.40950775,-8.32388401,-9.44154263,-7.92504692,-7.79309034,-8.31494808,-8.59499836,-7.40823364,-8.03338432,-8.69382191,-9.84035015,-8.52351856,-9.81664371,-7.7443819,-9.52796555,-8.00640011,-8.572099162857144,0.0,0.0
decoy565.ZINC12001040,-9.26026726,-9.63186359,-9.90459156,-8.41618633,-10.3514404,-9.92816257,-9.63330269,-9.65594482,-9.38162804,-8.95825291,-9.25033951,-9.83607292,-9.52186489,-9.01880646,-10.0097027,-10.5670528,-8.96700382,-10.9135141,-8.88346863,-10.507844,-8.95490837,-9.597724684285714,0.0,0.0
decoy1054.ZINC40055612,-6.62340117,-9.39426422,-9.07795429,-7.4504323,-8.02327061,-7.4777565,-8.47280121,-7.68576384,-7.05971909,-6.96268225,-7.27540779,-8.41198444,-7.51887131,-8.44453144,-9.54283524,-8.21048737,-6.96064663,-10.3365726,-7.51586914,-8.22289181,-7.23511171,-7.995393093333335,0.0,0.0
decoy2365.ZINC20564243,-9.4531374,-9.5298872,-9.62469387,-9.62576008,-9.92943382,-11.2255754,-9.5863409,-9.28642559,-10.282774,-9.6636076,-10.6050596,-9.3439064,-10.426837,-9.95380306,-11.5061598,-9.76653004,-11.3505526,-12.0216064,-9.8286972,-9.4382391,-9.77943039,-10.10611702142857,0.0,0.0
decoy1580.ZINC04911937,-8.94743633,-9.05518913,-8.97921085,-8.78884506,-9.68127537,-10.6149559,-9.01703072,-9.61999035,-9.55013657,-8.56170082,-9.12996674,-9.13105392,-9.33055592,-9.18247414,-8.9709301,-9.21807003,-10.3008718,-10.1196117,-8.88593006,-10.1879015,-9.88608742,-9.388534496666667,0.0,0.0
decoy3161.ZINC05446158,-5.63240671,-7.61743546,-8.79647446,-6.88881207,-7.18650103,-6.59598207,-7.10354137,-6.98635721,-6.763309,-7.15598536,-6.07185173,-8.1743803,-6.43116474,-7.41889334,-8.19544411,-7.57272959,-6.87355661,-7.7774868,-7.32042742,-7.72461033,-7.72703838,-7.238780385238094,0.0,0.0
decoy897.ZINC39452383,-7.95275593,-7.92930412,-8.40226269,-7.30220652,-9.17860699,-7.53234911,-9.4242506,-7.87753344,-6.81244278,-7.93567038,-7.22797108,-8.76145935,-7.46801615,-7.29932594,-10.5080585,-9.82075596,-7.09108829,-8.76903915,-9.02179146,-8.30409527,-7.37081957,-8.189990632380951,0.0,0.0
decoy3017.ZINC13203518,-7.16023731,-7.7517705,-8.41369724,-8.76189232,-7.88640356,-8.42602634,-7.84942532,-7.62902308,-8.65370274,-6.72495699,-7.98852777,-7.73817158,-7.82762194,-7.98003531,-8.44078922,-7.64205027,-7.75382519,-9.01996613,-7.45427752,-8.59143066,-8.30864048,-8.000117689047618,0.0,0.0
decoy4229.ZINC65168278,-7.37416267,-7.96288538,-7.99298334,-7.88349533,-7.87356997,-7.63266802,-7.9920392,-8.32142925,-8.66656113,-7.82663965,-7.76190138,-8.6137886,-7.96959305,-7.49290371,-8.45209789,-8.28809929,-7.91586733,-8.85669518,-8.31254196,-8.70186615,-8.7582016,-8.126190003809524,0.0,0.0
decoy2375.ZINC33271515,-8.31002998,-8.48072052,-8.99685192,-9.00896645,-6.92661619,-7.11387968,-8.45663166,-7.74772739,-6.984303,-6.39883471,-6.29772043,-9.17961884,-6.84166574,-8.74907589,-8.10616302,-7.98770237,-7.2249074,-9.13450909,-7.76594925,-8.00166798,-6.94179726,-7.840730417619047,0.0,0.0
decoy4386.ZINC65901603,-7.46866083,-8.51374435,-7.93800545,-8.57416534,-8.0478878,-7.94695425,-8.45242786,-8.01281643,-7.20569086,-6.66333437,-7.38775682,-8.88441753,-9.61414051,-8.03490829,-8.23322868,-9.13104916,-7.27220488,-8.82645321,-8.55376053,-8.69902229,-7.45089865,-8.138644194761905,0.0,0.0
decoy1097.ZINC59588850,-9.07624722,-9.6240654,-9.27161884,-10.6606131,-10.8232384,-9.76117897,-9.55441475,-10.4667845,-10.6616535,-8.92699242,-8.78761005,-9.50781536,-8.8368969,-8.90708447,-11.5623627,-8.75484276,-10.4913607,-10.3679857,-10.3742476,-9.7267704,-9.98858261,-9.815826969047619,0.0,0.0
decoy2748.ZINC49405039,-7.93681765,-8.21627903,-8.55606842,-8.62757683,-8.31924152,-8.61116219,-8.41621494,-7.78949642,-7.99061489,-7.72871876,-7.52402258,-8.24815559,-7.15169239,-7.95541,-8.69205189,-7.64628696,-7.01663685,-9.8621006,-8.05590439,-7.96289968,-7.49973536,-8.086051759047617,0.0,0.0
decoy1860.ZINC14480588,-6.74013853,-8.81873226,-9.19157505,-6.64605761,-9.53558826,-7.88799667,-6.45516968,-6.63611555,-6.49991417,-7.09901619,-7.75469685,-8.17007446,-6.74500322,-8.08888912,-7.95179892,-9.59356594,-6.82858086,-9.25955582,-7.58108139,-9.44394684,-7.51398182,-7.830546629047619,0.0,0.0
decoy2276.ZINC56268875,-6.86112499,-7.90951109,-7.65034866,-6.9857378,-8.44328213,-7.21267414,-7.9166193,-7.41891193,-6.25622797,-6.77066183,-7.27379608,-7.32069969,-5.97636032,-6.82850552,-7.45230389,-8.44918728,-6.59414339,-8.16629028,-7.56820011,-7.76124382,-6.29983187,-7.2912220042857125,0.0,0.0
decoy707.ZINC64971726,-7.70040607,-7.88701582,-8.02577019,-9.06845474,-8.13688469,-7.78279877,-9.26708794,-9.29714203,-7.20786715,-7.52071762,-7.76309204,-7.7439003,-8.64417267,-8.07812977,-9.21019745,-8.95515823,-7.38803387,-10.1626863,-7.80695152,-8.80702305,-7.50742483,-8.283853097619048,0.0,0.0
decoy4680.ZINC35392967,-8.67733669,-10.142951,-10.2735786,-7.63176298,-9.24628258,-10.8649845,-10.039525,-9.77453136,-10.3892384,-7.56445026,-8.15116119,-10.1309881,-9.27555943,-8.953866,-10.0884075,-10.040638,-7.94806671,-11.5075521,-8.79017925,-10.0812674,-8.29999924,-9.422491728095238,0.0,0.0
decoy3173.ZINC32891692,-7.79769087,-7.60560036,-8.56744766,-8.28326511,-7.86419058,-8.40847492,-7.90596819,-7.92934656,-7.58828592,-8.01134396,-7.81881094,-7.88232756,-7.19693947,-7.37569475,-7.75725222,-8.11801147,-7.66262722,-8.12162685,-7.87550068,-7.89995098,-8.20868111,-7.89900178,0.0,0.0
decoy3562.ZINC00795886,-7.51064253,-9.45019817,-10.0719204,-8.66166782,-10.3329182,-8.73954964,-9.39691639,-9.75040817,-7.58499002,-7.7031517,-8.46466732,-9.11902428,-9.02880573,-9.02423477,-10.8457527,-9.06398296,-8.37542152,-9.82226849,-8.50590229,-9.54610157,-7.48281384,-8.975301833809525,0.0,0.0
decoy12.ZINC09306260,-7.83941507,-8.36211491,-8.68593884,-9.30314827,-7.96306372,-9.47064018,-8.32334709,-7.8084631,-8.57936001,-7.79802799,-7.77489376,-8.1421566,-9.1889143,-8.22777843,-8.20772457,-8.53182125,-9.15117741,-10.301158,-8.42924404,-7.77938128,-9.71344948,-8.551486585714285,0.0,0.0
decoy1633.ZINC07717519,-7.99105883,-8.34708118,-8.63397121,-8.0899725,-7.79936838,-8.69151497,-8.27395153,-8.18551159,-7.98221588,-8.52583122,-8.61725712,-8.2536335,-8.70493221,-7.78271627,-8.56220531,-7.9070859,-8.40098,-9.71696949,-8.24129581,-8.18785763,-9.21493816,-8.38620708047619,0.0,0.0
decoy1293.ZINC34724956,-7.06247807,-9.08210373,-9.73048687,-7.79278564,-9.46780491,-8.07598495,-9.23905563,-8.59386921,-7.69285488,-8.46469688,-7.67292738,-8.65306664,-7.98599243,-8.4782486,-9.60052967,-9.37089157,-7.7695322,-8.76363087,-9.10169125,-8.82977867,-7.23401976,-8.507734752857141,0.0,0.0
active95.CHEMBL561283,-8.39564705,-11.1911516,-10.5417423,-9.14576149,-11.5826883,-10.4166794,-11.1064482,-9.90259075,-10.5238438,-7.74748611,-8.11884308,-10.0741396,-8.11143589,-10.2021294,-10.7754688,-11.1281195,-7.7883153,-12.1979427,-8.38539028,-11.0295582,-8.50685978,-9.851059120476188,0.0,0.0
decoy3176.ZINC18151086,-7.28727007,-8.09808159,-7.99764919,-8.23586845,-8.85603714,-9.40601635,-8.07806778,-8.46568584,-7.98553848,-7.52006149,-7.51642227,-9.14559937,-7.90941334,-7.82243061,-8.91707897,-9.32215023,-7.5448103,-9.27992725,-8.02118969,-8.51237869,-8.17464733,-8.290301163333332,0.0,0.0
decoy4743.ZINC09190512,-8.27833652,-9.69032478,-9.31262398,-9.38704586,-10.2431402,-9.79702091,-9.56600285,-9.63861847,-8.96694374,-6.60292244,-8.14583969,-9.72931671,-9.14548111,-9.71358776,-9.2506485,-10.7033243,-9.07956886,-10.5020361,-8.85784054,-9.71811581,-8.51456547,-9.278252600000002,0.0,0.0
decoy2738.ZINC38632703,-7.48062992,-9.42847252,-9.30143738,-8.08740139,-10.040679,-10.3487844,-9.42933083,-10.6053724,-9.46100807,-6.30972624,-8.31082439,-8.71053123,-8.1378479,-8.82754326,-10.1623945,-9.38639164,-7.61966324,-10.1455936,-10.8384151,-10.4531269,-6.88970041,-9.046422586666667,0.0,0.0
decoy213.ZINC09081325,-7.60915804,-9.1681633,-9.77201653,-9.03810692,-9.62592793,-10.1266861,-9.17151451,-9.57018948,-7.61212444,-7.50327444,-8.29872322,-9.0991106,-10.3890572,-9.03853416,-9.76324654,-9.75331974,-7.6249342,-9.30478764,-9.08817577,-9.43560505,-8.32524586,-9.015138174761905,0.0,0.0
decoy2826.ZINC19353772,-7.4999814,-8.0714407,-7.62553644,-8.24104214,-7.97647238,-9.90279388,-7.95421124,-7.54483414,-7.76036024,-7.45039511,-7.16270065,-8.39283085,-7.38294649,-7.48792934,-7.68485737,-8.58998299,-7.34191418,-9.02400875,-7.37652731,-7.23895216,-7.53634501,-7.868860131904761,0.0,0.0
active28.CHEMBL594633,-7.52694607,-10.2853575,-9.89597225,-8.16289139,-10.2638197,-9.71985817,-10.3050032,-9.36291695,-10.727026,-7.88401508,-8.21698189,-9.68976116,-11.3949738,-9.82737255,-8.98164177,-10.2024288,-8.53796959,-11.0906143,-10.5677614,-9.76729393,-7.97746849,-9.542289237619048,0.0,0.0
decoy623.ZINC16679789,-7.42394066,-7.70090008,-8.97264481,-8.31455708,-8.45685005,-8.03867912,-7.73507452,-8.56552315,-7.23261309,-7.07597208,-7.55979681,-8.41955853,-8.11168957,-8.17884159,-7.74742413,-7.88320112,-7.15935087,-9.99039459,-9.28832912,-8.29614735,-7.27747107,-8.068045685238095,0.0,0.0
decoy4341.ZINC67624141,-6.66103792,-7.07852077,-7.58368731,-7.45732832,-7.73751736,-7.11750555,-7.11530113,-8.13076019,-7.08494139,-7.7704711,-6.80019808,-7.0398097,-7.57378864,-6.88724995,-7.87662077,-7.98372602,-7.52287579,-8.83623314,-6.76836586,-7.91709328,-7.04235268,-7.4278754738095225,0.0,0.0
decoy2071.ZINC40322733,-7.50852585,-8.21800137,-8.10007954,-8.90562248,-9.16376495,-8.99524784,-8.19792175,-9.12651157,-9.18990898,-7.51148987,-7.82400656,-8.31496525,-8.89413071,-8.58322048,-8.46184158,-9.06545925,-9.68466759,-9.75759029,-8.83525658,-9.01181316,-7.67721319,-8.620344706666666,0.0,0.0
decoy1173.ZINC02908732,-6.82081556,-7.45176554,-8.3565979,-7.14188766,-7.7158308,-8.52539921,-7.44493961,-8.09751892,-6.98387432,-7.49621105,-6.99527359,-7.94858885,-6.98769426,-7.38694191,-8.38307476,-8.73630238,-7.3888588,-9.98074818,-7.32420969,-8.0094471,-7.2710495,-7.735572837619047,0.0,0.0
decoy1399.ZINC50679752,-7.69658518,-7.70050764,-8.19946671,-7.67182541,-7.92235899,-8.76949692,-7.67460155,-7.8682971,-6.93403244,-7.65313435,-7.88224316,-7.69259691,-7.24561548,-7.71331692,-8.25132275,-7.5945549,-8.01358223,-8.89537716,-8.40535831,-8.37552071,-6.93771172,-7.861786025714286,0.0,0.0
decoy2163.ZINC50265285,-6.85744047,-6.9631815,-7.30427313,-6.0794301,-7.92433405,-7.79659653,-7.03050423,-7.75327206,-7.93037558,-7.4622674,-6.58854485,-7.31444168,-7.86367512,-7.01568985,-7.97375917,-8.1548233,-7.01927185,-8.29672623,-7.66926003,-7.66722727,-7.05210352,-7.415104662857144,0.0,0.0
active117.CHEMBL594382,-8.2723093,-9.89301586,-9.48514366,-8.01195145,-9.9104557,-9.33015537,-9.90795708,-8.96551704,-9.07636547,-7.66418505,-8.57132626,-8.33224201,-8.18930626,-9.44895363,-10.6596518,-9.66325378,-8.1232338,-10.5559654,-10.2137728,-9.46350479,-7.80237722,-9.120983034761903,0.0,0.0
decoy1225.ZINC11812723,-7.75163841,-9.20131016,-9.18517685,-8.39385891,-9.97872829,-9.60393906,-9.13761997,-8.81266117,-8.10485935,-7.87145805,-7.56287622,-9.57044601,-9.72145844,-8.85894871,-9.79280281,-9.17447472,-8.20518208,-10.3982162,-8.03483391,-8.579175,-8.4420948,-8.875321862857144,0.0,0.0
decoy2165.ZINC50655304,-6.7081418,-7.01106691,-7.38897657,-7.02692795,-7.06246519,-7.41938353,-7.09903574,-7.62375832,-7.29790926,-5.78867245,-7.26346207,-6.7161932,-7.26701498,-7.14053011,-7.16707134,-7.70219946,-6.64606476,-8.04640102,-7.28746653,-7.52952385,-6.88502502,-7.146537621904762,0.0,0.0
decoy3564.ZINC05246353,-8.54188061,-10.025629,-9.77215862,-10.0263281,-10.1432219,-11.0862617,-10.0721741,-9.99880505,-9.23338795,-8.19301987,-9.65682411,-9.33279419,-7.74278259,-8.88098335,-9.81698704,-10.1756239,-10.0458612,-10.8836412,-10.1983128,-9.69505501,-9.44640064,-9.665149187142859,0.0,0.0
decoy4452.ZINC08453854,-6.45467138,-8.33347607,-8.32939148,-8.94596672,-8.15307522,-7.75391483,-9.15349007,-7.78325272,-6.1029954,-6.17142725,-7.5245266,-9.13273335,-6.60410881,-7.51370287,-8.1938343,-8.17987633,-6.34742451,-9.71565628,-7.99079704,-7.29601383,-7.44756413,-7.767995199523808,0.0,0.0
decoy1922.ZINC13549050,-8.14866161,-8.74197102,-8.64994621,-9.03486538,-7.86531162,-8.85250473,-8.69611645,-8.49230289,-7.59297848,-7.86471558,-7.64181805,-8.55214214,-7.86505127,-7.80349302,-7.48891783,-8.50740242,-8.59000301,-9.1799078,-8.20470238,-8.15143681,-9.03873158,-8.33157048952381,0.0,0.0
decoy437.ZINC35751491,-7.06277466,-7.25304937,-8.82279301,-7.53382063,-8.24032593,-7.34576082,-7.53278255,-7.33751392,-7.2600131,-7.96950054,-7.42530584,-7.70701456,-7.25767183,-7.86861181,-9.23774815,-7.75974512,-7.97337818,-8.43681622,-7.77904749,-7.47042179,-8.27837086,-7.788212684761905,0.0,0.0
decoy1797.ZINC06631086,-7.09642458,-8.25080204,-8.74150085,-8.32741451,-8.60519981,-9.11724186,-8.32217789,-8.94996643,-6.94370794,-7.12711525,-7.74103212,-7.77232599,-7.37390184,-7.77020311,-8.3442812,-8.72714233,-7.10012197,-9.18473625,-8.42499065,-8.57985878,-7.94190407,-8.116288070000001,0.0,0.0
decoy1443.ZINC35697265,-6.17230415,-7.81529522,-8.53281403,-6.3195591,-7.82385826,-4.91370535,-6.62980318,-6.1733923,-5.86077976,-5.71300077,-7.3339262,-7.21785593,-5.98883533,-6.05370426,-7.61341524,-6.03550959,-6.0447464,-7.29962921,-6.93783522,-5.94799995,-6.41636372,-6.611634912857143,0.0,0.0
decoy1091.ZINC49590615,-9.82813549,-9.91556644,-10.8340635,-9.63478374,-10.0020266,-10.9402199,-9.94377232,-9.37604427,-9.71324921,-8.73950672,-8.85913563,-9.24939537,-9.78363514,-9.45275688,-10.281147,-10.104845,-9.27477837,-12.0491867,-10.1212263,-10.0339861,-10.7575092,-9.947379518095238,0.0,0.0
decoy3288.ZINC17083193,-6.89349604,-7.42510796,-7.51677561,-7.30914879,-8.26033878,-7.94108915,-7.36013222,-8.87148571,-6.63118696,-6.11285877,-6.88034439,-7.84075069,-6.63422346,-7.1507225,-7.76214361,-8.9273386,-6.88092613,-8.36980343,-8.11170006,-8.12416458,-6.84482193,-7.516598065238095,0.0,0.0
decoy3703.ZINC53736611,-8.23587799,-8.61682224,-8.53661346,-8.72621536,-9.11022758,-9.15248871,-8.54823112,-9.22924995,-8.67935085,-7.19143057,-8.34942055,-8.88495922,-9.86688805,-7.69436979,-9.22797871,-10.0897121,-8.30223465,-9.37151241,-8.56322956,-8.83160114,-8.76731682,-8.760749087142855,0.0,0.0
decoy2443.ZINC64800622,-8.59966373,-9.08898735,-9.50370979,-9.65767193,-8.73642063,-9.51163578,-9.11305428,-9.54000473,-9.53512096,-9.05477047,-7.86905575,-8.97852325,-8.89445591,-8.68702602,-9.34731483,-8.8278904,-9.97450542,-10.0839939,-9.51879215,-8.67614937,-9.4194355,-9.172294388095237,0.0,0.0
decoy1984.ZINC67019780,-8.84280777,-9.96748161,-9.4437027,-8.87082386,-8.71565723,-8.83235931,-10.0088816,-7.32756376,-7.92231464,-8.18554497,-7.87264013,-9.54058075,-7.30898905,-9.24194336,-8.89163494,-8.15046978,-8.37840366,-9.86864185,-8.86428833,-9.27444744,-7.57759809,-8.718417849047617,0.0,0.0
decoy1921.ZINC11690106,-9.47500896,-9.84056377,-10.1846189,-9.75908375,-9.84591866,-10.2761145,-9.87790585,-9.33014011,-9.23263454,-9.06207657,-9.48655891,-9.6780901,-9.55728245,-9.57507896,-9.81177807,-10.336174,-9.8867712,-11.3375597,-9.93270302,-9.66093254,-10.0960922,-9.82109936952381,0.0,0.0
decoy2150.ZINC27086080,-7.33802843,-7.55683422,-8.30720329,-8.47071266,-7.95587683,-8.45497227,-7.38690042,-8.42288113,-7.98554134,-7.9805603,-7.94180584,-8.68922806,-8.04417515,-8.21164227,-8.78297234,-8.93845844,-7.73367691,-9.54433537,-7.90689421,-8.90011311,-8.7301178,-8.251568113809522,0.0,0.0
decoy4605.ZINC12885851,-8.37861061,-8.83565712,-9.03312492,-10.0284243,-9.07334137,-8.94011974,-8.95732689,-9.31577587,-9.5650301,-8.64492702,-8.51223373,-8.82861614,-9.75165176,-8.63924313,-8.25812054,-9.20054722,-8.67931557,-10.9120941,-9.4317112,-9.23737049,-9.16107082,-9.113538697142856,0.0,0.0
decoy1670.ZINC64891137,-8.6666975,-9.12226677,-9.87258625,-9.06907272,-8.49451065,-8.79799461,-9.03496838,-9.22739029,-8.62501144,-8.68079567,-8.12103271,-8.84280109,-8.57698441,-8.83556747,-9.5231657,-8.57670021,-8.33583069,-9.9510231,-8.51104736,-9.36489868,-9.37316799,-8.93350065190476,0.0,0.0
decoy2070.ZINC40316619,-7.06634617,-7.71516752,-7.83082771,-8.03889942,-8.24162865,-8.65402412,-7.49116993,-8.48593426,-8.41786575,-7.19048166,-7.18766689,-8.0547905,-8.75415897,-7.21415138,-8.47131729,-8.94669819,-7.45725155,-8.80674171,-8.27036762,-8.8427887,-7.86429358,-8.047741503333336,0.0,0.0
decoy1378.ZINC17205915,-7.87021875,-7.81578875,-7.90362453,-7.62400532,-8.28915501,-9.19862461,-7.83836603,-8.60157967,-8.547369,-6.72958279,-7.64261389,-7.96994257,-8.16426373,-7.23146152,-9.04521847,-8.75028801,-7.24456501,-9.55868721,-8.11150265,-9.1712532,-8.90197563,-8.200480302380953,0.0,0.0
decoy4473.ZINC05694712,-8.93776989,-8.88545895,-9.99116993,-9.31151867,-9.12561893,-10.7002344,-8.92863178,-9.06977558,-8.97283936,-9.17157078,-8.97515011,-9.45242405,-8.96703148,-8.96610928,-9.85147476,-8.90060425,-9.14928341,-10.5309677,-8.99204731,-9.23185158,-9.61566257,-9.320342608095238,0.0,0.0
decoy4304.ZINC16940294,-7.17382717,-7.81784105,-7.79437971,-7.47527838,-8.3453989,-7.93403435,-7.88585711,-8.06132698,-6.59276295,-7.0887289,-7.34319735,-7.52058268,-8.19485664,-7.30208206,-8.28036022,-8.25813389,-6.85434246,-7.80336857,-7.4598031,-7.98886967,-7.99347591,-7.674690859523809,0.0,0.0
decoy3301.ZINC50974106,-7.66564083,-7.94635201,-7.5783906,-6.38948631,-7.7818985,-7.30228376,-7.98146391,-8.10292339,-8.76930428,-6.57107019,-6.25591469,-7.39697075,-6.60442924,-7.69507647,-7.8012085,-8.03033638,-5.90474987,-8.69487381,-7.98203182,-8.2030344,-7.27790546,-7.520730722380953,0.0,0.0
decoy570.ZINC06321875,-9.10221291,-8.84010601,-10.3090982,-7.50282001,-10.0304699,-10.453023,-8.82828617,-10.2056389,-7.77210522,-6.74706793,-8.2262249,-9.88345242,-10.6199484,-10.1332235,-10.0203543,-9.73987007,-7.62374496,-11.3523808,-10.2245398,-9.71653461,-8.04665184,-9.303702564285715,0.0,0.0
decoy4358.ZINC16321690,-8.01527977,-9.07612228,-8.96405792,-8.75185204,-8.6196003,-8.49401665,-9.17644119,-9.45309162,-6.93821573,-7.64008617,-7.13606644,-8.82661438,-6.78471565,-8.42046833,-9.86973858,-9.80160618,-7.53800535,-8.97098541,-9.43586922,-8.9939661,-7.43389988,-8.492414247142856,0.0,0.0
decoy2999.ZINC55040387,-8.23736382,-8.86785412,-8.42694378,-5.96809006,-8.27550411,-8.07705975,-8.87048435,-8.54172802,-7.54733276,-6.44282007,-7.11636639,-8.80840588,-8.42926693,-7.82519817,-8.56187057,-8.46366787,-6.82518482,-9.44778728,-7.87961149,-8.31750011,-6.56248617,-7.9758345961904755,0.0,0.0
decoy3396.ZINC40400734,-6.48068666,-7.93308592,-8.88534832,-6.34017277,-8.08498383,-5.82700157,-6.95832491,-5.60665083,-6.00967598,-6.95672178,-6.82681608,-6.73645782,-6.24807739,-6.96929026,-7.11411953,-7.79593945,-6.43248844,-8.66667938,-6.99936771,-6.13661623,-6.63665533,-6.935483818571428,0.0,0.0
decoy1557.ZINC40341989,-7.57209158,-8.4979372,-9.80062866,-7.91566467,-9.37235069,-7.81599522,-8.57845688,-8.19592285,-7.20195866,-7.13718843,-7.67546272,-9.99580193,-7.28059864,-8.31510735,-9.51253319,-8.48943329,-8.35182095,-9.31851673,-8.87124062,-8.03081322,-8.89460754,-8.420196715238095,0.0,0.0
decoy1487.ZINC35703793,-6.38613558,-9.01379776,-8.34971809,-7.12342167,-6.74350643,-6.83351183,-8.31156731,-7.05284214,-6.9599061,-7.5685544,-7.75096178,-6.63560534,-7.20963955,-7.20015144,-9.09491158,-7.66027641,-7.57238531,-8.22590256,-8.06195164,-7.39015961,-6.31508207,-7.498094695238094,0.0,0.0
